filename for_count for_with_if_count for_with_switch_count for_with_array_references_count for_with_function_calls_count nested_for_count while_count while_with_if_count while_with_switch_count while_with_array_references_count while_with_function_calls_count stmts_inside_loop total_stmts
fs/nls/mac-turkish.c 0 0 0 0 0 0 0 0 0 0 0 0 28
fs/nls/mac-cyrillic.c 0 0 0 0 0 0 0 0 0 0 0 0 25
fs/nls/nls_cp857.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 6
fs/nls/nls_cp852.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 6
fs/nls/nls_iso8859-15.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 6
fs/nls/mac-celtic.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 6
fs/nls/nls_cp737.c 0 0 0 0 0 0 0 0 0 0 0 0 24
fs/nls/nls_cp932.c 0 0 0 0 0 0 0 0 0 0 0 0 187
fs/nls/nls_iso8859-3.c 0 0 0 0 0 0 0 0 0 0 0 0 22
fs/nls/nls_cp1251.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 6
fs/nls/mac-romanian.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 6
fs/nls/nls_cp855.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 6
fs/nls/nls_cp864.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 6
fs/nls/nls_utf8.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 6
fs/nls/nls_cp850.c 0 0 0 0 0 0 0 0 0 0 0 0 23
fs/nls/mac-cyrillic.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 6
fs/nls/nls_cp850.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 6
fs/nls/nls_iso8859-13.c 0 0 0 0 0 0 0 0 0 0 0 0 22
fs/nls/nls_euc-jp.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 6
fs/nls/nls_cp863.c 0 0 0 0 0 0 0 0 0 0 0 0 26
fs/nls/nls_koi8-u.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 6
fs/nls/nls_iso8859-5.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 6
fs/nls/mac-roman.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 6
fs/nls/nls_cp869.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 6
fs/nls/mac-croatian.c 0 0 0 0 0 0 0 0 0 0 0 0 28
fs/nls/nls_cp869.c 0 0 0 0 0 0 0 0 0 0 0 0 23
fs/nls/mac-greek.c 0 0 0 0 0 0 0 0 0 0 0 0 25
fs/nls/nls_ascii.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 6
fs/nls/mac-gaelic.c 0 0 0 0 0 0 0 0 0 0 0 0 27
fs/nls/mac-iceland.c 0 0 0 0 0 0 0 0 0 0 0 0 28
fs/nls/mac-inuit.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 6
fs/nls/nls_cp862.c 0 0 0 0 0 0 0 0 0 0 0 0 27
fs/nls/nls_utf8.c 1 0 0 0 0 0 0 0 0 0 0 1 20
fs/nls/nls_iso8859-9.c 0 0 0 0 0 0 0 0 0 0 0 0 21
fs/nls/nls_cp852.c 0 0 0 0 0 0 0 0 0 0 0 0 23
fs/nls/nls_cp866.c 0 0 0 0 0 0 0 0 0 0 0 0 24
fs/nls/nls_iso8859-4.c 0 0 0 0 0 0 0 0 0 0 0 0 22
fs/nls/mac-celtic.c 0 0 0 0 0 0 0 0 0 0 0 0 28
fs/nls/nls_cp437.c 0 0 0 0 0 0 0 0 0 0 0 0 26
fs/nls/nls_koi8-r.c 0 0 0 0 0 0 0 0 0 0 0 0 24
fs/nls/mac-croatian.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 6
fs/nls/nls_cp861.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 6
fs/nls/nls_cp860.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 6
fs/nls/nls_cp862.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 6
fs/nls/nls_euc-jp.c 1 0 0 0 0 0 2 2 0 1 1 11 129
fs/omfs/dir.c 3 1 0 0 0 0 2 2 0 0 0 34 209
fs/omfs/inode.c 4 2 0 0 0 0 1 1 1 1 0 39 272
fs/omfs/bitmap.c 4 3 0 1 0 0 0 0 0 0 0 21 84
fs/omfs/omfs.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 6
fs/omfs/file.c 3 2 0 0 0 1 0 0 0 0 0 43 149
fs/affs/dir.c 2 2 0 1 0 0 0 0 0 0 0 22 60
fs/affs/super.c 1 1 0 0 0 1 1 1 1 1 0 60 289
fs/affs/inode.c 0 0 0 0 0 0 0 0 0 0 0 0 226
fs/affs/namei.c 5 1 0 0 0 0 3 1 0 1 0 22 184
fs/affs/bitmap.c 2 1 0 0 0 0 4 1 0 0 0 25 188
fs/affs/amigaffs.c 4 0 0 1 0 0 3 3 1 0 0 32 229
fs/affs/symlink.c 0 0 0 0 0 0 3 1 0 0 0 7 43
fs/affs/file.c 6 1 0 1 0 1 7 5 0 0 0 79 487
fs/affs/affs.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 6
fs/exofs/sys.c 0 0 0 0 0 0 0 0 0 0 0 0 64
fs/exofs/dir.c 4 4 0 1 3 1 4 3 0 0 1 83 310
fs/exofs/super.c 0 0 0 0 0 0 1 1 1 1 0 415 418
fs/exofs/exofs.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 6
fs/exofs/ore.c 13 12 0 8 0 0 3 2 0 0 0 148 463
fs/exofs/inode.c 0 0 0 0 0 0 1 1 1 1 1 628 631
fs/exofs/namei.c 0 0 0 0 0 0 0 0 0 0 0 0 142
fs/exofs/symlink.c 0 0 0 0 0 0 0 0 0 0 0 0 8
fs/exofs/ore_raid.c 13 11 0 12 0 1 1 1 0 1 0 74 279
fs/exofs/file.c 0 0 0 0 0 0 0 0 0 0 0 0 16
fs/exofs/libore.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 6
fs/quota/quota_tree.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 6
fs/quota/quota_v2.c 0 0 0 0 0 0 0 0 0 0 0 0 153
fs/quota/compat.c 0 0 0 0 0 0 0 0 0 0 0 0 60
fs/quota/quota_v1.c 0 0 0 0 0 0 0 0 0 0 0 0 95
fs/quota/quota_v1.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 6
fs/quota/quota_tree.c 4 2 0 0 0 0 1 0 0 0 0 7 297
fs/quota/quota_v2.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 6
fs/quota/kqid.c 0 0 0 0 0 0 0 0 0 0 0 0 28
fs/quota/netlink.c 0 0 0 0 0 0 0 0 0 0 0 0 35
fs/quota/quota.c 2 0 0 0 0 0 0 0 0 0 0 2 353
fs/quota/dquot.c 37 27 1 2 0 0 3 0 0 0 0 196 1073
fs/ecryptfs/crypto.c 4 0 0 2 0 0 4 2 1 2 0 50 811
fs/ecryptfs/super.c 0 0 0 0 0 0 0 0 0 0 0 0 52
fs/ecryptfs/main.c 2 2 0 2 0 0 1 1 1 1 0 63 333
fs/ecryptfs/inode.c 0 0 0 0 0 0 0 0 0 0 0 0 486
fs/ecryptfs/dentry.c 0 0 0 0 0 0 0 0 0 0 0 0 18
fs/ecryptfs/read_write.c 0 0 0 0 0 0 1 1 0 0 0 28 87
fs/ecryptfs/miscdev.c 0 0 0 0 0 0 0 0 0 0 0 0 187
fs/ecryptfs/keystore.c 5 1 0 0 0 0 1 1 1 1 0 52 1124
fs/ecryptfs/debug.c 0 0 0 0 0 0 1 1 0 1 0 5 38
fs/ecryptfs/file.c 0 0 0 0 0 0 0 0 0 0 0 0 132
fs/ecryptfs/kthread.c 0 0 0 0 0 0 1 1 0 0 0 10 71
fs/ecryptfs/messaging.c 4 1 0 3 0 0 1 0 0 0 0 20 189
fs/ecryptfs/mmap.c 0 0 0 0 0 0 1 1 0 0 0 19 193
fs/xfs/xfs_qm_bhv.c 0 0 0 0 0 0 0 0 0 0 0 0 27
fs/xfs/xfs_pnfs.c 1 1 0 1 0 0 1 1 0 0 0 17 114
fs/xfs/xfs_acl.c 2 0 2 2 0 0 0 0 0 0 0 20 105
fs/xfs/xfs_filestream.c 1 1 0 0 0 0 0 0 0 0 0 30 133
fs/xfs/xfs_file.c 2 2 0 2 0 1 4 1 0 0 0 59 481
fs/xfs/xfs_trans_dquot.c 4 3 0 4 1 3 0 0 0 0 0 64 244
fs/xfs/xfs_dquot_item.c 0 0 0 0 0 0 0 0 0 0 0 0 85
fs/xfs/xfs_attr_inactive.c 4 4 1 0 0 0 1 1 0 0 0 43 154
fs/xfs/xfs_xattr.c 0 0 0 0 0 0 0 0 0 0 0 0 71
fs/xfs/xfs_trans.c 2 1 0 1 0 0 0 0 0 0 0 18 345
fs/xfs/xfs_trans_buf.c 2 0 0 1 0 0 0 0 0 0 0 2 228
fs/xfs/xfs_sysfs.c 0 0 0 0 0 0 0 0 0 0 0 0 63
fs/xfs/xfs_error.c 4 4 0 4 0 0 0 0 0 0 0 19 54
fs/xfs/xfs_buf_item.c 7 2 0 6 0 0 3 1 0 0 0 46 289
fs/xfs/xfs_itable.c 1 1 0 0 1 0 2 1 0 0 0 46 249
fs/xfs/xfs_globals.c 0 0 0 0 0 0 0 0 0 0 0 0 5
fs/xfs/xfs_trans_inode.c 0 0 0 0 0 0 0 0 0 0 0 0 29
fs/xfs/xfs_trans_extfree.c 0 0 0 0 0 0 0 0 0 0 0 0 37
fs/xfs/xfs_extfree_item.c 2 0 0 2 0 0 0 0 0 0 0 4 100
fs/xfs/xfs_ioctl.c 1 1 1 1 0 0 0 0 0 0 0 16 647
fs/xfs/xfs_sysctl.c 0 0 0 0 0 0 0 0 0 0 0 0 27
fs/xfs/xfs_mount.c 6 3 0 3 0 0 0 0 0 0 0 40 389
fs/xfs/xfs_message.c 0 0 0 0 0 0 0 0 0 0 0 0 37
fs/xfs/xfs_aops.c 3 1 0 0 0 0 11 1 0 1 0 16 556
fs/xfs/xfs_log_cil.c 1 0 0 0 0 0 1 1 0 0 0 11 284
fs/xfs/xfs_rtalloc.c 5 5 0 0 0 3 1 1 0 0 0 92 399
fs/xfs/xfs_super.c 4 3 0 0 0 0 3 2 1 0 1 100 628
fs/xfs/xfs_attr_list.c 8 7 0 0 1 1 0 0 0 0 0 84 254
fs/xfs/xfs_dquot.c 2 2 0 1 0 0 0 0 0 0 0 10 333
fs/xfs/xfs.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 6
fs/xfs/xfs_log.c 14 6 0 8 0 1 16 1 0 0 0 134 1170
fs/xfs/xfs_inode.c 4 4 0 3 2 3 4 2 0 0 0 111 1164
fs/xfs/xfs_trans_ail.c 2 2 0 2 0 0 3 2 1 0 1 66 215
fs/xfs/xfs_dir2_readdir.c 4 4 0 2 0 0 2 2 0 0 0 70 219
fs/xfs/xfs_extent_busy.c 0 0 0 0 0 0 4 4 0 0 1 41 141
fs/xfs/kmem.c 0 0 0 0 0 0 3 1 0 0 0 1 37
fs/xfs/xfs_log_recover.c 14 10 0 3 1 3 11 9 0 1 0 202 1469
fs/xfs/xfs_bmap_util.c 8 5 0 2 0 0 6 4 0 0 0 137 661
fs/xfs/xfs_icache.c 2 2 0 2 0 0 5 3 0 1 0 58 427
fs/xfs/xfs_symlink.c 3 3 0 3 0 0 0 0 0 0 0 42 248
fs/xfs/xfs_buf.c 0 0 0 0 0 0 1 1 1 1 1 620 624
fs/xfs/xfs_bit.c 1 0 0 1 0 0 2 2 0 0 0 7 41
fs/xfs/xfs_stats.c 2 0 0 1 1 1 0 0 0 0 0 5 52
fs/xfs/xfs_iomap.c 0 0 0 0 0 0 4 2 0 1 0 40 297
fs/xfs/xfs_fsops.c 2 2 0 0 1 1 0 0 0 0 0 115 305
fs/xfs/xfs_iops.c 1 1 0 0 0 0 0 0 0 0 0 2 427
fs/xfs/xfs_qm.c 4 3 0 3 0 0 6 2 0 1 0 63 656
fs/xfs/uuid.c 1 0 0 0 0 0 0 0 0 0 0 3 19
fs/xfs/xfs_ioctl32.c 2 2 1 2 0 0 0 0 0 0 0 17 205
fs/xfs/xfs_inode_item.c 2 0 0 0 0 0 1 1 0 0 0 20 246
fs/xfs/xfs_trace.c 0 0 0 0 0 0 0 0 0 0 0 0 3
fs/xfs/xfs_qm_syscalls.c 0 0 0 0 0 0 0 0 0 0 0 0 246
fs/xfs/xfs_export.c 0 0 0 0 0 0 0 0 0 0 0 0 71
fs/xfs/xfs_mru_cache.c 2 1 0 0 0 0 1 1 0 0 0 11 135
fs/xfs/xfs_icreate_item.c 0 0 0 0 0 0 0 0 0 0 0 0 33
fs/xfs/xfs_quotaops.c 0 0 0 0 0 0 0 0 0 0 0 0 87
fs/xfs/xfs_discard.c 1 1 0 0 0 0 1 1 0 0 0 24 72
fs/xfs/libxfs/xfs_attr_leaf.c 17 13 0 7 2 0 1 0 0 0 0 117 1125
fs/xfs/libxfs/xfs_dir2_block.c 4 4 0 0 0 0 5 2 0 0 0 52 494
fs/xfs/libxfs/xfs_trans_resv.c 0 0 0 0 0 0 0 0 0 0 0 0 115
fs/xfs/libxfs/xfs_dquot_buf.c 2 2 0 1 0 0 0 0 0 0 0 8 69
fs/xfs/libxfs/xfs_ialloc.c 6 4 0 0 0 1 2 1 0 0 0 105 746
fs/xfs/libxfs/xfs_bmap_btree.c 1 0 0 0 1 0 0 0 0 0 0 3 236
fs/xfs/libxfs/xfs_ialloc_btree.c 0 0 0 0 0 0 0 0 0 0 0 0 106
fs/xfs/libxfs/xfs_dir2.c 2 1 0 1 0 0 0 0 0 0 0 4 275
fs/xfs/libxfs/xfs_da_format.c 0 0 0 0 0 0 0 0 0 0 0 0 157
fs/xfs/libxfs/xfs_symlink_remote.c 0 0 0 0 0 0 0 0 0 0 0 0 55
fs/xfs/libxfs/xfs_attr_remote.c 0 0 0 0 0 0 9 9 0 1 0 125 242
fs/xfs/libxfs/xfs_inode_fork.c 8 2 0 3 0 0 7 4 0 0 0 85 664
fs/xfs/libxfs/xfs_alloc_btree.c 0 0 0 0 0 0 0 0 0 0 0 0 148
fs/xfs/libxfs/xfs_btree.c 21 21 0 4 0 0 1 0 0 0 0 102 1340
fs/xfs/libxfs/xfs_alloc.c 5 4 0 1 0 0 5 3 0 1 0 111 959
fs/xfs/libxfs/xfs_dir2_leaf.c 7 6 0 3 0 0 3 1 0 0 0 23 646
fs/xfs/libxfs/xfs_inode_buf.c 2 2 0 0 0 0 0 0 0 0 0 11 166
fs/xfs/libxfs/xfs_sb.c 1 1 0 0 0 0 0 0 0 0 0 11 288
fs/xfs/libxfs/xfs_rtbitmap.c 0 0 0 0 0 0 4 4 0 0 0 43 296
fs/xfs/libxfs/xfs_log_rlimit.c 1 1 0 0 0 0 0 0 0 0 0 3 34
fs/xfs/libxfs/xfs_dir2_data.c 3 2 0 2 0 0 2 2 0 1 0 39 361
fs/xfs/libxfs/xfs_attr.c 5 4 0 1 0 0 0 0 0 0 0 14 463
fs/xfs/libxfs/xfs_dir2_node.c 6 3 0 5 0 0 2 1 0 0 0 36 803
fs/xfs/libxfs/xfs_da_btree.c 16 11 2 4 6 0 1 1 0 0 0 158 1071
fs/xfs/libxfs/xfs_bmap.c 6 5 0 3 0 2 2 2 1 2 1 2155 2265
fs/xfs/libxfs/xfs_dir2_sf.c 2 2 0 1 0 0 1 1 0 1 0 26 448
fs/configfs/item.c 0 0 0 0 0 0 0 0 0 0 0 0 66
fs/configfs/dir.c 5 3 0 3 0 0 2 1 0 0 0 33 582
fs/configfs/mount.c 0 0 0 0 0 0 0 0 0 0 0 0 64
fs/configfs/inode.c 0 0 0 0 0 0 0 0 0 0 0 0 93
fs/configfs/symlink.c 2 0 0 0 1 0 2 0 0 0 0 6 132
fs/configfs/file.c 0 0 0 0 0 0 0 0 0 0 0 0 99
fs/configfs/configfs.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 6
fs/nilfs2/bmap.c 1 0 0 0 0 0 1 1 0 0 0 6 167
fs/nilfs2/sysfs.c 0 0 0 0 0 0 0 0 0 0 0 0 360
fs/nilfs2/mdt.c 1 1 0 0 0 0 1 0 0 0 0 7 239
fs/nilfs2/dir.c 4 4 0 1 3 1 3 2 0 0 0 77 295
fs/nilfs2/segbuf.c 0 0 0 0 0 0 2 0 0 0 0 1 202
fs/nilfs2/sufile.c 7 6 0 0 0 2 1 1 0 0 0 130 493
fs/nilfs2/ifile.c 0 0 0 0 0 0 0 0 0 0 0 0 72
fs/nilfs2/recovery.c 3 3 0 1 0 0 5 1 1 0 0 121 396
fs/nilfs2/gcinode.c 0 0 0 0 0 0 1 0 0 0 0 5 54
fs/nilfs2/dat.c 1 1 0 0 0 0 0 0 0 0 0 15 203
fs/nilfs2/btnode.c 0 0 0 0 0 0 0 0 0 0 0 0 121
fs/nilfs2/super.c 0 0 0 0 0 0 2 1 1 1 0 28 593
fs/nilfs2/the_nilfs.c 2 2 0 1 0 0 2 2 0 0 0 24 348
fs/nilfs2/inode.c 0 0 0 0 0 0 2 0 0 0 0 0 473
fs/nilfs2/direct.c 4 3 0 2 0 0 0 0 0 0 0 10 140
fs/nilfs2/nilfs2.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 6
fs/nilfs2/namei.c 0 0 0 0 0 0 0 0 0 0 0 0 256
fs/nilfs2/cpfile.c 2 2 0 0 0 2 3 2 0 0 0 66 420
fs/nilfs2/ioctl.c 6 6 0 4 0 0 1 0 0 0 0 56 397
fs/nilfs2/segment.c 8 8 0 2 0 0 5 1 0 0 0 93 1073
fs/nilfs2/alloc.c 2 2 0 1 0 1 2 1 0 0 0 54 244
fs/nilfs2/file.c 0 0 0 0 0 0 1 0 0 0 0 0 48
fs/nilfs2/page.c 3 2 0 3 0 0 8 0 0 0 0 44 231
fs/nilfs2/btree.c 13 4 0 3 0 0 6 3 0 0 0 88 1029
fs/efivarfs/super.c 1 0 0 0 0 0 2 0 0 0 0 3 104
fs/efivarfs/inode.c 2 1 0 1 0 0 0 0 0 0 0 3 63
fs/efivarfs/file.c 0 0 0 0 0 0 0 0 0 0 0 0 43
fs/ext3/ext3_jbd.c 0 0 0 0 0 0 0 0 0 0 0 0 18
fs/ext3/dir.c 0 0 0 0 0 0 5 3 0 0 1 63 177
fs/ext3/xattr_user.c 0 0 0 0 0 0 0 0 0 0 0 0 14
fs/ext3/super.c 13 5 0 5 0 1 3 3 1 1 0 232 1192
fs/ext3/fsync.c 0 0 0 0 0 0 0 0 0 0 0 0 24
fs/ext3/xattr.c 4 3 0 0 0 0 6 4 0 0 1 42 509
fs/ext3/acl.c 2 1 2 2 0 0 0 0 0 0 0 28 112
fs/ext3/inode.c 14 5 0 3 0 1 11 4 0 0 0 103 1136
fs/ext3/resize.c 4 3 0 2 0 1 3 2 0 0 0 41 424
fs/ext3/balloc.c 0 0 0 0 0 0 2 2 0 0 2 603 663
fs/ext3/namei.c 7 5 0 1 0 0 19 13 0 1 1 172 1153
fs/ext3/bitmap.c 0 0 0 0 0 0 0 0 0 0 0 0 1
fs/ext3/ioctl.c 0 0 0 0 0 0 0 0 0 0 0 0 147
fs/ext3/xattr_trusted.c 0 0 0 0 0 0 0 0 0 0 0 0 12
fs/ext3/xattr_security.c 1 1 0 0 0 0 0 0 0 0 0 2 18
fs/ext3/symlink.c 0 0 0 0 0 0 0 0 0 0 0 0 5
fs/ext3/hash.c 3 3 0 3 0 0 7 2 0 0 0 29 92
fs/ext3/file.c 0 0 0 0 0 0 0 0 0 0 0 0 9
fs/ext3/ialloc.c 9 9 0 0 0 0 0 0 0 0 0 60 308
fs/sysv/itree.c 9 3 0 1 0 0 9 2 0 0 0 61 208
fs/sysv/sysv.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 6
fs/sysv/dir.c 4 4 0 1 0 2 1 0 0 0 0 40 181
fs/sysv/super.c 1 1 0 1 0 0 0 0 0 0 0 4 279
fs/sysv/inode.c 2 0 0 0 0 0 0 0 0 0 0 2 155
fs/sysv/balloc.c 0 0 0 0 0 0 1 1 0 0 0 13 108
fs/sysv/namei.c 0 0 0 0 0 0 0 0 0 0 0 0 123
fs/sysv/symlink.c 0 0 0 0 0 0 0 0 0 0 0 0 3
fs/sysv/file.c 0 0 0 0 0 0 0 0 0 0 0 0 13
fs/sysv/ialloc.c 0 0 0 0 0 0 2 2 0 0 0 11 109
fs/nfs_common/nfs_acl.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 6
fs/nfs_common/grace.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 6
fs/nfs_common/nfsacl.c 0 0 0 0 0 0 0 0 0 0 0 0 103
fs/nfs_common/grace.c 0 0 0 0 0 0 0 0 0 0 0 0 24
fs/adfs/dir.c 2 2 0 2 0 0 3 2 0 0 0 20 104
fs/adfs/map.c 0 0 0 0 0 0 6 2 0 0 0 6 92
fs/adfs/adfs.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 6
fs/adfs/dir_f.c 6 3 0 2 0 0 5 1 0 0 0 20 160
fs/adfs/super.c 6 2 0 2 0 0 2 1 1 0 0 46 239
fs/adfs/inode.c 0 0 0 0 0 0 0 0 0 0 0 0 122
fs/adfs/dir_fplus.c 5 2 0 1 0 0 0 0 0 0 0 13 100
fs/adfs/file.c 0 0 0 0 0 0 0 0 0 0 0 0 2
fs/jbd/commit.c 1 0 0 1 0 0 8 8 0 1 0 212 394
fs/jbd/revoke.c 6 1 0 4 0 0 1 1 0 0 0 26 220
fs/jbd/recovery.c 1 1 0 0 0 0 5 4 1 0 0 120 202
fs/jbd/checkpoint.c 2 0 0 1 0 0 5 3 0 0 1 56 277
fs/jbd/transaction.c 1 1 0 0 0 0 3 1 0 0 0 14 671
fs/jbd/journal.c 1 1 0 0 0 0 5 0 0 0 0 31 744
fs/romfs/storage.c 0 0 0 0 0 0 5 5 0 1 0 49 111
fs/romfs/mmap-nommu.c 0 0 0 0 0 0 0 0 0 0 0 0 25
fs/romfs/romfs.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 6
fs/romfs/super.c 3 3 0 1 0 0 1 0 0 0 0 30 235
fs/ext2/dir.c 4 4 0 1 3 1 4 3 0 0 1 85 319
fs/ext2/xattr_user.c 0 0 0 0 0 0 0 0 0 0 0 0 14
fs/ext2/super.c 5 2 0 1 0 1 3 3 1 1 0 134 636
fs/ext2/xattr.c 1 0 0 0 0 0 9 8 0 0 1 52 370
fs/ext2/acl.c 2 1 2 2 0 0 0 0 0 0 0 28 104
fs/ext2/inode.c 12 3 0 1 0 1 9 3 0 0 0 76 536
fs/ext2/balloc.c 0 0 0 0 0 0 2 2 0 0 2 386 447
fs/ext2/namei.c 0 0 0 0 0 0 0 0 0 0 0 0 178
fs/ext2/ioctl.c 0 0 0 0 0 0 0 0 0 0 0 0 75
fs/ext2/xattr_trusted.c 0 0 0 0 0 0 0 0 0 0 0 0 12
fs/ext2/xattr_security.c 1 1 0 0 0 0 0 0 0 0 0 2 17
fs/ext2/symlink.c 0 0 0 0 0 0 0 0 0 0 0 0 5
fs/ext2/file.c 0 0 0 0 0 0 0 0 0 0 0 0 21
fs/ext2/ialloc.c 10 10 0 0 0 0 0 0 0 0 0 62 278
fs/udf/truncate.c 0 0 0 0 0 0 2 1 0 0 0 11 111
fs/udf/directory.c 2 1 0 0 0 0 0 0 0 0 0 5 87
fs/udf/lowlevel.c 0 0 0 0 0 0 0 0 0 0 0 0 16
fs/udf/dir.c 2 1 0 0 0 0 1 1 0 0 0 27 74
fs/udf/partition.c 3 3 0 3 0 1 0 0 0 0 0 54 144
fs/udf/super.c 8 3 1 4 0 0 3 2 1 1 0 158 1042
fs/udf/udftime.c 1 0 0 0 0 0 1 0 0 0 0 4 49
fs/udf/inode.c 6 3 0 5 0 0 7 4 0 0 0 71 1016
fs/udf/balloc.c 2 2 0 0 0 0 4 1 0 0 0 20 348
fs/udf/namei.c 0 0 0 0 0 0 7 4 0 1 1 59 612
fs/udf/unicode.c 6 5 0 2 0 0 0 0 0 0 0 56 183
fs/udf/udf.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 6
fs/udf/symlink.c 0 0 0 0 0 0 1 1 1 0 0 28 67
fs/udf/file.c 0 0 0 0 0 0 0 0 0 0 0 0 99
fs/udf/misc.c 1 0 0 0 0 0 1 1 0 0 0 4 100
fs/udf/ialloc.c 0 0 0 0 0 0 0 0 0 0 0 0 58
fs/jffs2/nodelist.c 2 1 0 2 0 0 9 4 0 0 0 45 260
fs/jffs2/wbuf.c 5 5 0 1 1 0 6 1 0 0 0 83 524
fs/jffs2/gc.c 4 4 1 0 1 0 5 5 0 0 1 145 572
fs/jffs2/dir.c 4 3 0 0 0 0 0 0 0 0 0 14 403
fs/jffs2/xattr_user.c 0 0 0 0 0 0 0 0 0 0 0 0 9
fs/jffs2/read.c 0 0 0 0 0 0 1 1 0 0 0 30 91
fs/jffs2/compr_lzo.c 0 0 0 0 0 0 0 0 0 0 0 0 36
fs/jffs2/super.c 0 0 0 0 0 0 1 1 1 1 0 22 155
fs/jffs2/malloc.c 1 0 0 1 0 0 1 1 0 0 0 10 128
fs/jffs2/write.c 1 0 0 0 0 0 2 2 0 0 1 68 336
fs/jffs2/xattr.c 20 14 0 4 0 3 0 0 0 0 0 165 603
fs/jffs2/compr_zlib.c 0 0 0 0 0 0 1 1 0 1 0 67 80
fs/jffs2/acl.c 2 1 2 2 0 0 0 0 0 0 0 28 133
fs/jffs2/nodemgmt.c 1 0 0 0 0 0 2 2 0 0 1 42 304
fs/jffs2/summary.c 1 1 1 0 0 0 2 1 1 0 0 123 400
fs/jffs2/build.c 3 2 0 1 0 0 5 2 0 0 0 49 152
fs/jffs2/fs.c 1 1 0 0 0 0 0 0 0 0 0 1 341
fs/jffs2/security.c 1 1 0 0 0 0 0 0 0 0 0 2 15
fs/jffs2/ioctl.c 0 0 0 0 0 0 0 0 0 0 0 0 1
fs/jffs2/erase.c 1 1 0 0 0 1 5 4 0 0 0 64 243
fs/jffs2/writev.c 0 0 0 0 0 0 0 0 0 0 0 0 13
fs/jffs2/xattr_trusted.c 0 0 0 0 0 0 0 0 0 0 0 0 9
fs/jffs2/readinode.c 0 0 0 0 0 0 14 9 1 0 1 138 556
fs/jffs2/compr_rtime.c 0 0 0 0 0 0 2 1 0 0 0 21 38
fs/jffs2/symlink.c 0 0 0 0 0 0 0 0 0 0 0 0 9
fs/jffs2/scan.c 1 1 1 1 1 0 4 1 1 0 1 202 478
fs/jffs2/debug.c 3 2 0 0 0 0 5 3 0 1 0 36 344
fs/jffs2/file.c 0 0 0 0 0 0 0 0 0 0 0 0 141
fs/jffs2/compr.c 0 0 0 0 0 0 0 0 0 0 0 0 171
fs/jffs2/jffs2.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 6
fs/jffs2/background.c 1 1 1 0 1 0 0 0 0 0 0 28 66
fs/jffs2/compr_rubin.c 8 3 0 3 0 0 5 1 0 0 0 31 160
fs/nfs/nfs2super.c 0 0 0 0 0 0 0 0 0 0 0 0 7
fs/nfs/nfs4proc.c 13 9 2 7 1 0 37 0 0 0 0 49 3267
fs/nfs/nfs4trace.c 0 0 0 0 0 0 0 0 0 0 0 0 3
fs/nfs/nfs4super.c 0 0 0 0 0 0 0 0 0 0 0 0 137
fs/nfs/nfs42proc.c 0 0 0 0 0 0 1 0 0 0 0 0 67
fs/nfs/mount_clnt.c 3 2 0 3 0 0 0 0 0 0 0 6 150
fs/nfs/fscache-index.c 1 1 0 0 0 1 0 0 0 0 0 8 93
fs/nfs/callback_proc.c 3 1 0 2 0 1 0 0 0 0 0 18 216
fs/nfs/dir.c 5 3 0 3 0 0 8 2 0 0 0 41 1042
fs/nfs/namespace.c 0 0 0 0 0 0 2 1 0 0 0 11 110
