filename for_count for_with_if_count for_with_switch_count for_with_array_references_count for_with_function_calls_count nested_for_count while_count while_with_if_count while_with_switch_count while_with_array_references_count while_with_function_calls_count stmts_inside_loop total_stmts
QuantLib/test-suite/cdsoption.cpp 0 0 0 0 0 0 0 0 0 0 0 0 43
QuantLib/test-suite/cms.cpp 7 4 0 6 2 3 0 0 0 0 0 54 225
QuantLib/test-suite/piecewisezerospreadedtermstructure.cpp 1 0 0 1 0 0 0 0 0 0 0 2 235
QuantLib/test-suite/pagodaoption.cpp 1 0 0 0 0 0 0 0 0 0 0 1 54
QuantLib/test-suite/cliquetoption.cpp 2 2 0 2 2 2 0 0 0 0 0 103 193
QuantLib/test-suite/partialtimebarrieroption.cpp 1 1 0 1 0 0 0 0 0 0 0 10 42
QuantLib/test-suite/chooseroption.cpp 0 0 0 0 0 0 0 0 0 0 0 0 58
QuantLib/test-suite/doublebinaryoption.cpp 1 1 0 1 0 0 0 0 0 0 0 25 57
QuantLib/test-suite/swaptionvolatilitycube.cpp 9 5 0 8 0 5 0 0 0 0 0 50 131
QuantLib/test-suite/quantlibtestsuite.cpp 0 0 0 0 0 0 0 0 0 0 0 0 168
QuantLib/test-suite/swaption.cpp 6 6 0 6 0 6 0 0 0 0 0 172 260
QuantLib/test-suite/compoundoption.cpp 2 2 0 2 0 0 0 0 0 0 0 61 115
QuantLib/test-suite/hestonmodel.cpp 19 9 0 14 1 7 0 0 0 0 0 148 635
QuantLib/test-suite/cdo.cpp 2 1 0 1 0 1 0 0 0 0 0 101 155
QuantLib/test-suite/businessdayconventions.cpp 1 0 0 1 0 0 0 0 0 0 0 3 21
QuantLib/test-suite/spreadoption.cpp 1 1 0 1 0 0 0 0 0 0 0 25 47
QuantLib/test-suite/americanoption.cpp 5 5 0 5 1 1 0 0 0 0 0 102 200
QuantLib/test-suite/barrieroption.cpp 6 4 0 6 2 0 0 0 0 0 0 99 310
QuantLib/test-suite/quantlibbenchmark.cpp 0 0 0 0 0 0 1 0 0 0 1 5 73
QuantLib/test-suite/gaussianquadratures.cpp 1 1 0 1 1 0 0 0 0 0 0 3 58
QuantLib/test-suite/zabr.cpp 0 0 0 0 0 0 1 1 0 0 1 10 31
QuantLib/test-suite/amortizingbond.cpp 1 1 0 1 0 1 0 0 0 0 0 12 25
QuantLib/test-suite/cashflows.cpp 1 0 0 0 0 0 1 0 0 0 0 1 113
QuantLib/test-suite/daycounters.cpp 7 7 0 7 0 2 0 0 0 0 0 23 152
QuantLib/test-suite/piecewiseyieldcurve.cpp 29 13 0 29 10 0 0 0 0 0 0 100 336
QuantLib/test-suite/interpolations.cpp 34 25 0 26 9 11 1 1 0 0 0 242 773
QuantLib/test-suite/money.cpp 0 0 0 0 0 0 0 0 0 0 0 0 55
QuantLib/test-suite/hybridhestonhullwhiteprocess.cpp 23 12 0 16 8 13 0 0 0 0 0 224 591
QuantLib/test-suite/margrabeoption.cpp 3 3 0 3 1 3 0 0 0 0 0 149 260
QuantLib/test-suite/numericaldifferentiation.cpp 5 0 0 2 5 2 0 0 0 0 0 31 116
QuantLib/test-suite/binaryoption.cpp 2 2 0 2 0 0 0 0 0 0 0 28 78
QuantLib/test-suite/dates.cpp 2 2 0 0 1 0 2 2 0 2 0 41 95
QuantLib/test-suite/creditdefaultswap.cpp 2 1 0 1 0 0 0 0 0 0 0 21 250
QuantLib/test-suite/stats.cpp 9 7 0 8 0 0 0 0 0 0 0 10 115
QuantLib/test-suite/twoassetbarrieroption.cpp 1 1 0 1 0 0 0 0 0 0 0 16 61
QuantLib/test-suite/optimizers.cpp 9 2 1 6 1 1 0 0 0 0 0 35 212
QuantLib/test-suite/calendars.cpp 17 17 0 16 1 0 1 1 0 0 0 28 680
QuantLib/test-suite/fdheston.cpp 17 10 0 13 4 2 0 0 0 0 0 134 474
QuantLib/test-suite/variancegamma.cpp 1 1 0 1 0 1 0 0 0 0 0 31 59
QuantLib/test-suite/swapforwardmappings.cpp 9 3 0 6 1 1 0 0 0 0 0 69 180
QuantLib/test-suite/assetswap.cpp 0 0 0 0 0 0 0 0 0 0 0 0 1225
QuantLib/test-suite/quotes.cpp 2 2 0 2 0 0 0 0 0 0 0 6 96
QuantLib/test-suite/digitalcoupon.cpp 8 8 0 4 0 4 0 0 0 0 0 350 453
QuantLib/test-suite/optionletstripper.cpp 9 4 0 1 0 4 0 0 0 0 0 33 215
QuantLib/test-suite/himalayaoption.cpp 1 0 0 0 0 0 0 0 0 0 0 1 53
QuantLib/test-suite/exchangerate.cpp 0 0 0 0 0 0 0 0 0 0 0 0 155
QuantLib/test-suite/overnightindexedswap.cpp 8 5 0 7 3 2 0 0 0 0 0 44 151
QuantLib/test-suite/extensibleoptions.cpp 0 0 0 0 0 0 0 0 0 0 0 0 64
QuantLib/test-suite/convertiblebonds.cpp 0 0 0 0 0 0 0 0 0 0 0 0 168
QuantLib/test-suite/matrices.cpp 11 8 0 9 6 7 0 0 0 0 0 103 211
QuantLib/test-suite/array.cpp 11 9 0 11 1 0 0 0 0 0 0 15 67
QuantLib/test-suite/jumpdiffusion.cpp 2 2 0 2 1 1 0 0 0 0 0 100 175
QuantLib/test-suite/swaptionvolatilitymatrix.cpp 2 2 0 2 0 1 0 0 0 0 0 33 102
QuantLib/test-suite/garch.cpp 2 0 0 2 1 0 0 0 0 0 0 4 86
QuantLib/test-suite/curvestates.cpp 9 1 0 2 0 0 0 0 0 0 0 12 91
QuantLib/test-suite/integrals.cpp 1 1 0 1 0 0 0 0 0 0 0 5 89
QuantLib/test-suite/shortratemodels.cpp 4 1 0 4 1 1 0 0 0 0 0 29 161
QuantLib/test-suite/nthtodefault.cpp 13 0 0 7 0 1 0 0 0 0 0 33 140
QuantLib/test-suite/dividendoption.cpp 9 7 0 8 6 6 0 0 0 0 0 259 482
QuantLib/test-suite/swingoption.cpp 8 3 0 7 1 3 2 0 0 0 0 72 198
QuantLib/test-suite/quantooption.cpp 7 7 0 7 2 2 0 0 0 0 0 287 537
QuantLib/test-suite/creditriskplus.cpp 0 0 0 0 0 0 0 0 0 0 0 0 44
QuantLib/test-suite/swap.cpp 4 4 0 4 2 4 0 0 0 0 0 24 123
QuantLib/test-suite/batesmodel.cpp 6 3 0 5 2 2 0 0 0 0 0 49 194
QuantLib/test-suite/solvers.cpp 3 3 0 3 0 0 0 0 0 0 0 8 78
QuantLib/test-suite/libormarketmodelprocess.cpp 7 5 0 7 0 3 0 0 0 0 0 50 126
QuantLib/test-suite/markovfunctional.cpp 35 14 0 13 1 10 5 5 0 0 5 141 605
